year,month,state,gender,value,unit,note
2035,March,Daman and Diu,Female,282,value in Thousands,
2035,March,Dadra and Nagar Haveli,Total,1281,value in Thousands,
2035,March,Dadra and Nagar Haveli,Male,762,value in Thousands,
2035,March,Dadra and Nagar Haveli,Female,519,value in Thousands,
2035,March,Chhattisgarh,Total,10465,value in Thousands,
2035,March,Chhattisgarh,Male,5350,value in Thousands,
2035,March,Chhattisgarh,Female,5115,value in Thousands,
2035,March,Chandigarh,Total,1351,value in Thousands,
2035,March,Chandigarh,Male,741,value in Thousands,
2035,March,Chandigarh,Female,610,value in Thousands,
2035,March,Bihar,Total,19429,value in Thousands,
2035,March,Bihar,Male,10253,value in Thousands,
2035,March,Bihar,Female,9176,value in Thousands,
2035,March,Assam,Total,6672,value in Thousands,
2035,March,Assam,Male,3429,value in Thousands,
2035,March,Assam,Female,3243,value in Thousands,
2035,March,Arunachal Pradesh,Total,485,value in Thousands,
2035,March,Arunachal Pradesh,Male,257,value in Thousands,
2035,March,Arunachal Pradesh,Female,228,value in Thousands,
2035,March,Andhra Pradesh,Total,23903,value in Thousands,
2035,March,Andhra Pradesh,Male,12030,value in Thousands,
2035,March,Andhra Pradesh,Female,11873,value in Thousands,
2035,March,Andaman and Nicobar Islands,Total,210,value in Thousands,
2035,March,Andaman and Nicobar Islands,Male,112,value in Thousands,
2035,March,Andaman and Nicobar Islands,Female,98,value in Thousands,
2035,March,All India,Total,586686,value in Thousands,
2035,March,All India,Male,304470,value in Thousands,
2035,March,All India,Female,282216,value in Thousands,
2035,July,West Bengal,Total,43307,value in Thousands,
2035,July,West Bengal,Male,22277,value in Thousands,
2035,July,West Bengal,Female,21030,value in Thousands,
2035,July,Uttarakhand,Total,5383,value in Thousands,
2035,July,Uttarakhand,Male,2857,value in Thousands,
2035,July,Uttarakhand,Female,2526,value in Thousands,
2035,July,Uttar Pradesh,Total,66587,value in Thousands,
2035,July,Uttar Pradesh,Male,35157,value in Thousands,
2035,July,Uttar Pradesh,Female,31430,value in Thousands,
2035,July,Tripura,Total,2416,value in Thousands,
2035,July,Tripura,Male,1225,value in Thousands,
2035,July,Tripura,Female,1191,value in Thousands,
2035,July,Telangana,Total,22402,value in Thousands,
2035,July,Telangana,Male,11274,value in Thousands,
2035,July,Telangana,Female,11128,value in Thousands,
2035,July,Tamil Nadu,Total,46310,value in Thousands,
2035,July,Tamil Nadu,Male,23155,value in Thousands,
2035,July,Tamil Nadu,Female,23155,value in Thousands,
2035,July,Sikkim,Total,555,value in Thousands,
2035,July,Sikkim,Male,290,value in Thousands,
2035,July,Sikkim,Female,265,value in Thousands,
2035,July,Rajasthan,Total,25553,value in Thousands,
2035,July,Rajasthan,Male,13351,value in Thousands,
2035,July,Rajasthan,Female,12202,value in Thousands,
2035,July,Punjab,Total,15110,value in Thousands,
2035,July,Punjab,Male,8058,value in Thousands,
2035,July,Punjab,Female,7051,value in Thousands,
2035,July,Puducherry,Total,1545,value in Thousands,
2035,July,Puducherry,Male,757,value in Thousands,
2035,July,Puducherry,Female,789,value in Thousands,
2035,July,Odisha,Total,10348,value in Thousands,
2035,July,Odisha,Male,5356,value in Thousands,
2035,July,Odisha,Female,4992,value in Thousands,
2035,July,Nagaland,Total,1552,value in Thousands,
2035,July,Nagaland,Male,814,value in Thousands,
2035,July,Nagaland,Female,739,value in Thousands,
2035,July,Mizoram,Total,786,value in Thousands,
2035,July,Mizoram,Male,394,value in Thousands,
2035,July,Mizoram,Female,393,value in Thousands,
2035,July,Meghalaya,Total,780,value in Thousands,
2035,July,Meghalaya,Male,390,value in Thousands,
2035,July,Meghalaya,Female,390,value in Thousands,
2035,July,Manipur,Total,1263,value in Thousands,
2035,July,Manipur,Male,623,value in Thousands,
2035,July,Manipur,Female,639,value in Thousands,
2035,July,Maharashtra,Total,70745,value in Thousands,
2035,July,Maharashtra,Male,37176,value in Thousands,
2035,July,Maharashtra,Female,33569,value in Thousands,
2035,July,Madhya Pradesh,Total,29509,value in Thousands,
2035,July,Madhya Pradesh,Male,15385,value in Thousands,
2035,July,Madhya Pradesh,Female,14124,value in Thousands,
2035,July,Lakshadweep,Total,71,value in Thousands,
2035,July,Lakshadweep,Male,37,value in Thousands,
2035,July,Lakshadweep,Female,34,value in Thousands,
2035,July,Ladakh,Total,128,value in Thousands,
2035,July,Ladakh,Male,84,value in Thousands,
2035,July,Ladakh,Female,44,value in Thousands,
2035,July,Kerala,Total,35338,value in Thousands,
2035,July,Kerala,Male,16900,value in Thousands,
2035,July,Kerala,Female,18438,value in Thousands,
2035,July,Karnataka,Total,36186,value in Thousands,
2035,July,Karnataka,Male,18434,value in Thousands,
2035,July,Karnataka,Female,17752,value in Thousands,
2035,July,Jharkhand,Total,12692,value in Thousands,
2035,July,Jharkhand,Male,6645,value in Thousands,
2035,July,Jharkhand,Female,6047,value in Thousands,
2035,July,Jammu and Kashmir,Total,4961,value in Thousands,
2035,July,Jammu and Kashmir,Male,2686,value in Thousands,
2035,July,Jammu and Kashmir,Female,2275,value in Thousands,
2035,July,Himachal Pradesh,Total,825,value in Thousands,
2035,July,Himachal Pradesh,Male,445,value in Thousands,
2035,July,Himachal Pradesh,Female,380,value in Thousands,
2035,July,Haryana,Total,16863,value in Thousands,
2035,July,Haryana,Male,9003,value in Thousands,
2035,July,Haryana,Female,7860,value in Thousands,
2035,July,Gujarat,Total,44214,value in Thousands,
2035,July,Gujarat,Male,23518,value in Thousands,
2035,July,Gujarat,Female,20696,value in Thousands,
2035,July,Goa,Total,1454,value in Thousands,
2035,July,Goa,Male,744,value in Thousands,
2035,July,Goa,Female,711,value in Thousands,
2035,July,Delhi,Total,26319,value in Thousands,
2035,July,Delhi,Male,14089,value in Thousands,
2035,July,Delhi,Female,12230,value in Thousands,
2035,July,Daman and Diu,Total,1844,value in Thousands,
2035,July,Daman and Diu,Male,1558,value in Thousands,
2035,July,Daman and Diu,Female,287,value in Thousands,
2035,July,Dadra and Nagar Haveli,Total,1312,value in Thousands,
2035,July,Dadra and Nagar Haveli,Male,780,value in Thousands,
2035,July,Dadra and Nagar Haveli,Female,532,value in Thousands,
2035,July,Chhattisgarh,Total,10530,value in Thousands,
2035,July,Chhattisgarh,Male,5383,value in Thousands,
2035,July,Chhattisgarh,Female,5147,value in Thousands,
2035,July,Chandigarh,Total,1354,value in Thousands,
2035,July,Chandigarh,Male,743,value in Thousands,
2035,July,Chandigarh,Female,611,value in Thousands,
2035,July,Bihar,Total,19533,value in Thousands,
2035,July,Bihar,Male,10308,value in Thousands,
2035,July,Bihar,Female,9225,value in Thousands,
2035,July,Assam,Total,6702,value in Thousands,
2035,July,Assam,Male,3444,value in Thousands,
2035,July,Assam,Female,3258,value in Thousands,
2035,July,Arunachal Pradesh,Total,487,value in Thousands,
2035,July,Arunachal Pradesh,Male,258,value in Thousands,
2035,July,Arunachal Pradesh,Female,229,value in Thousands,
2035,July,Andhra Pradesh,Total,24026,value in Thousands,
2035,July,Andhra Pradesh,Male,12092,value in Thousands,
2035,July,Andhra Pradesh,Female,11934,value in Thousands,
2035,July,Andaman and Nicobar Islands,Total,211,value in Thousands,
2035,July,Andaman and Nicobar Islands,Male,113,value in Thousands,
2035,July,Andaman and Nicobar Islands,Female,98,value in Thousands,
2035,July,All India,Total,589204,value in Thousands,
2035,July,All India,Male,305803,value in Thousands,
2035,July,All India,Female,283401,value in Thousands,
2034,October,West Bengal,Total,42913,value in Thousands,
2034,October,West Bengal,Male,22075,value in Thousands,
2034,October,West Bengal,Female,20838,value in Thousands,
2034,October,Uttarakhand,Total,5310,value in Thousands,
2034,October,Uttarakhand,Male,2818,value in Thousands,
2034,October,Uttarakhand,Female,2491,value in Thousands,
2034,October,Uttar Pradesh,Total,66034,value in Thousands,
2034,October,Uttar Pradesh,Male,34865,value in Thousands,
2034,October,Uttar Pradesh,Female,31169,value in Thousands,
2034,October,Tripura,Total,2367,value in Thousands,
2034,October,Tripura,Male,1199,value in Thousands,
2034,October,Tripura,Female,1167,value in Thousands,
2034,October,Telangana,Total,22154,value in Thousands,
2034,October,Telangana,Male,11149,value in Thousands,
2034,October,Telangana,Female,11004,value in Thousands,
2034,October,Tamil Nadu,Total,46036,value in Thousands,
2034,October,Tamil Nadu,Male,23018,value in Thousands,
2034,October,Tamil Nadu,Female,23018,value in Thousands,
2034,October,Sikkim,Total,542,value in Thousands,
2034,October,Sikkim,Male,283,value in Thousands,
2034,October,Sikkim,Female,259,value in Thousands,
2034,October,Rajasthan,Total,25315,value in Thousands,
2034,October,Rajasthan,Male,13226,value in Thousands,
2034,October,Rajasthan,Female,12089,value in Thousands,
2034,October,Punjab,Total,14979,value in Thousands,
2034,October,Punjab,Male,7989,value in Thousands,
2034,October,Punjab,Female,6990,value in Thousands,
2034,October,Puducherry,Total,1520,value in Thousands,
2034,October,Puducherry,Male,744,value in Thousands,
2034,October,Puducherry,Female,776,value in Thousands,
2034,October,Odisha,Total,10253,value in Thousands,
2034,October,Odisha,Male,5307,value in Thousands,
2034,October,Odisha,Female,4946,value in Thousands,
2034,October,Nagaland,Total,1520,value in Thousands,
2034,October,Nagaland,Male,797,value in Thousands,
2034,October,Nagaland,Female,723,value in Thousands,
2034,October,Mizoram,Total,781,value in Thousands,
2034,October,Mizoram,Male,391,value in Thousands,
2034,October,Mizoram,Female,390,value in Thousands,
2034,October,Meghalaya,Total,775,value in Thousands,
2034,October,Meghalaya,Male,387,value in Thousands,
2034,October,Meghalaya,Female,388,value in Thousands,
2034,October,Manipur,Total,1250,value in Thousands,
2034,October,Manipur,Male,617,value in Thousands,
2034,October,Manipur,Female,633,value in Thousands,
2034,October,Maharashtra,Total,70207,value in Thousands,
2034,October,Maharashtra,Male,36893,value in Thousands,
2034,October,Maharashtra,Female,33314,value in Thousands,
2034,October,Madhya Pradesh,Total,29260,value in Thousands,
2034,October,Madhya Pradesh,Male,15256,value in Thousands,
2034,October,Madhya Pradesh,Female,14005,value in Thousands,
2034,October,Lakshadweep,Total,71,value in Thousands,
2034,October,Lakshadweep,Male,37,value in Thousands,
2034,October,Lakshadweep,Female,34,value in Thousands,
2034,October,Ladakh,Total,126,value in Thousands,
2034,October,Ladakh,Male,82,value in Thousands,
2034,October,Ladakh,Female,43,value in Thousands,
2034,October,Kerala,Total,34992,value in Thousands,
2034,October,Kerala,Male,16735,value in Thousands,
2034,October,Kerala,Female,18258,value in Thousands,
2034,October,Karnataka,Total,35822,value in Thousands,
2034,October,Karnataka,Male,18249,value in Thousands,
2034,October,Karnataka,Female,17574,value in Thousands,
2034,October,Jharkhand,Total,12553,value in Thousands,
2034,October,Jharkhand,Male,6572,value in Thousands,
2034,October,Jharkhand,Female,5981,value in Thousands,
2034,October,Jammu and Kashmir,Total,4912,value in Thousands,
2034,October,Jammu and Kashmir,Male,2660,value in Thousands,
2034,October,Jammu and Kashmir,Female,2253,value in Thousands,
2034,October,Himachal Pradesh,Total,822,value in Thousands,
2034,October,Himachal Pradesh,Male,444,value in Thousands,
2034,October,Himachal Pradesh,Female,379,value in Thousands,
2034,October,Haryana,Total,16606,value in Thousands,
2034,October,Haryana,Male,8866,value in Thousands,
2034,October,Haryana,Female,7740,value in Thousands,
2034,October,Gujarat,Total,43651,value in Thousands,
2034,October,Gujarat,Male,23219,value in Thousands,
2034,October,Gujarat,Female,20433,value in Thousands,
2034,October,Goa,Total,1440,value in Thousands,
2034,October,Goa,Male,736,value in Thousands,
2034,October,Goa,Female,704,value in Thousands,
2034,October,Delhi,Total,26013,value in Thousands,
2034,October,Delhi,Male,13926,value in Thousands,
2034,October,Delhi,Female,12087,value in Thousands,
2034,October,Daman and Diu,Total,1719,value in Thousands,
2034,October,Daman and Diu,Male,1444,value in Thousands,
2034,October,Daman and Diu,Female,276,value in Thousands,
2034,October,Dadra and Nagar Haveli,Total,1243,value in Thousands,
2034,October,Dadra and Nagar Haveli,Male,739,value in Thousands,
2034,October,Dadra and Nagar Haveli,Female,504,value in Thousands,
2034,October,Chhattisgarh,Total,10385,value in Thousands,
2034,October,Chhattisgarh,Male,5309,value in Thousands,
2034,October,Chhattisgarh,Female,5076,value in Thousands,
2034,October,Chandigarh,Total,1348,value in Thousands,
2034,October,Chandigarh,Male,740,value in Thousands,
2034,October,Chandigarh,Female,608,value in Thousands,
2034,October,Bihar,Total,19299,value in Thousands,
2034,October,Bihar,Male,10184,value in Thousands,
2034,October,Bihar,Female,9115,value in Thousands,
2034,October,Assam,Total,6635,value in Thousands,
2034,October,Assam,Male,3409,value in Thousands,
2034,October,Assam,Female,3225,value in Thousands,
2034,October,Arunachal Pradesh,Total,482,value in Thousands,
2034,October,Arunachal Pradesh,Male,255,value in Thousands,
2034,October,Arunachal Pradesh,Female,227,value in Thousands,
2034,October,Andhra Pradesh,Total,23751,value in Thousands,
2034,October,Andhra Pradesh,Male,11953,value in Thousands,
2034,October,Andhra Pradesh,Female,11798,value in Thousands,
2034,October,Andaman and Nicobar Islands,Total,209,value in Thousands,
2034,October,Andaman and Nicobar Islands,Male,112,value in Thousands,
2034,October,Andaman and Nicobar Islands,Female,98,value in Thousands,
2034,October,All India,Total,583298,value in Thousands,
2034,October,All India,Male,302685,value in Thousands,
2034,October,All India,Female,280613,value in Thousands,
2034,March,West Bengal,Total,42608,value in Thousands,
2034,March,West Bengal,Male,21918,value in Thousands,
2034,March,West Bengal,Female,20690,value in Thousands,
2034,March,Uttarakhand,Total,5253,value in Thousands,
2034,March,Uttarakhand,Male,2788,value in Thousands,
2034,March,Uttarakhand,Female,2465,value in Thousands,
2034,March,Uttar Pradesh,Total,65605,value in Thousands,
2034,March,Uttar Pradesh,Male,34638,value in Thousands,
2034,March,Uttar Pradesh,Female,30967,value in Thousands,
2034,March,Tripura,Total,2328,value in Thousands,
2034,March,Tripura,Male,1180,value in Thousands,
2034,March,Tripura,Female,1148,value in Thousands,
2034,March,Telangana,Total,22071,value in Thousands,
2034,March,Telangana,Male,11108,value in Thousands,
2034,March,Telangana,Female,10963,value in Thousands,
2034,March,Tamil Nadu,Total,45824,value in Thousands,
2034,March,Tamil Nadu,Male,22912,value in Thousands,
2034,March,Tamil Nadu,Female,22912,value in Thousands,
2034,March,Sikkim,Total,532,value in Thousands,
2034,March,Sikkim,Male,278,value in Thousands,
2034,March,Sikkim,Female,254,value in Thousands,
2034,March,Rajasthan,Total,25130,value in Thousands,
2034,March,Rajasthan,Male,13130,value in Thousands,
2034,March,Rajasthan,Female,12000,value in Thousands,
2034,March,Punjab,Total,14877,value in Thousands,
2034,March,Punjab,Male,7934,value in Thousands,
2034,March,Punjab,Female,6943,value in Thousands,
2034,March,Puducherry,Total,1500,value in Thousands,
2034,March,Puducherry,Male,735,value in Thousands,
2034,March,Puducherry,Female,765,value in Thousands,
2034,March,Odisha,Total,10179,value in Thousands,
2034,March,Odisha,Male,5269,value in Thousands,
2034,March,Odisha,Female,4910,value in Thousands,
2034,March,Nagaland,Total,1495,value in Thousands,
2034,March,Nagaland,Male,784,value in Thousands,
2034,March,Nagaland,Female,711,value in Thousands,
2034,March,Mizoram,Total,776,value in Thousands,
2034,March,Mizoram,Male,388,value in Thousands,
2034,March,Mizoram,Female,388,value in Thousands,
2034,March,Meghalaya,Total,771,value in Thousands,
2034,March,Meghalaya,Male,385,value in Thousands,
